Establishments,Address,City,Zip,Longitude,Latitude,County,Type,Date,Violations/COS
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Routine,02/01/2008,"2-401.11 /No, 3-302.11 /No, 4-601.11 /No, 7-101.11 /No, 7-201.11 /No, 7-206.11 /No"
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Followup,02/19/2008,None
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Routine,09/16/2008,"3-302.11 /No, 3-304.11 /No, 3-501.16 /No, 4-501.114 /No, 4-601.11 /No, 5-205.15 /No, 6-501.111 /No, 7-201.11 /No"
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Followup,09/24/2008,None
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Routine,01/20/2009,None
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Routine,06/08/2009,"4-602.11 /No, 6-501.111 /No"
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Followup,06/18/2009,None
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Routine,01/11/2010,7-203.11 /Yes
Anthony's Pizza,215 Commerce Street,Cheswold,19936,-75.6614104,39.2262038,Kent,Other,02/03/2010,None
Antioch AME Church,194 Clayton Avenue,Frankford,19945,-75.2356856,38.5313701,Sussex,Routine,02/27/2007,None
Antioch AME Church,194 Clayton Avenue,Frankford,19945,-75.2356856,38.5313701,Sussex,Routine,02/26/2008,None
Antioch AME Church,194 Clayton Avenue,Frankford,19945,-75.2356856,38.5313701,Sussex,Routine,03/26/2009,None
Antioch AME Church,194 Clayton Avenue,Frankford,19945,-75.2356856,38.5313701,Sussex,Routine,04/06/2010,None
Antioch AME Church,194 Clayton Avenue,Frankford,19945,-75.2356856,38.5313701,Sussex,Routine,09/04/2012,None
Antioch AME Church,194 Clayton Avenue,Frankford,19945,-75.2356856,38.5313701,Sussex,Routine,01/21/2015,None
Antojitos,227 North Rehoboth Boulevard,Milford,19963,-75.42017589999999,38.9194988,Kent,Other,10/17/2008,None
Antojitos,227 North Rehoboth Boulevard,Milford,19963,-75.42017589999999,38.9194988,Kent,Other,10/24/2008,None
Antojitos,227 North Rehoboth Boulevard,Milford,19963,-75.42017589999999,38.9194988,Kent,Routine,01/16/2009,None
Antojitos,227 North Rehoboth Boulevard,Milford,19963,-75.42017589999999,38.9194988,Kent,Routine,07/09/2009,None
Antojitos,227 North Rehoboth Boulevard,Milford,19963,-75.42017589999999,38.9194988,Kent,Other,12/08/2009,None
Antojitos Mexicanos Los Delicios (N129625),2110 Kirkwood Hwy.,Wilmington,19805,-75.609814,39.737906,New Castle County,Other,05/24/2012,3-301.12 /Yes
Antojitos Mexicanos Los Delicios (N129625),2110 Kirkwood Hwy.,Wilmington,19805,-75.609814,39.737906,New Castle County,Routine,12/18/2012,None
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Other,05/16/2008,None
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Routine,09/17/2008,"2-101.11 /No, 3-301.11 /No, 3-304.11 /Yes, 3-501.16 /No, 4-601.11 /No, 5-203.11 /No, 5-204.11 /No, 7-201.11 /Yes"
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Followup,10/01/2008,None
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Followup,10/15/2008,None
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Routine,02/18/2009,"3-302.11 /No, 4-601.11 /No"
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Followup,02/25/2009,"3-302.11 /No, 4-601.11 /No"
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Followup,03/10/2009,None
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Routine,08/24/2009,None
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Routine,02/23/2010,"3-101.11 /No, 4-101.11 /No, 4-601.11 /No, 4-602.11 /No, 5-205.15 /No, 7-203.11 /No, 7-207.11 /No"
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Followup,03/02/2010,"2-301.14 /No, 3-101.11 /No, 3-301.11 /No, 4-101.11 /No, 4-601.11 /No, 4-602.11 /No, 5-205.15 /No"
Antonios Pizza And Italian Deli,6549 Halltown Road,Hartly,19953,-75.648342,39.154469,Kent,Followup,03/09/2010,None
"Apple Dumplings, Etc.",4 North 1st Street,Rehoboth Beach,19971,-75.07889,38.7168843,Sussex,Other,05/19/2010,None
"Apple Dumplings, Etc.",4 North 1st Street,Rehoboth Beach,19971,-75.07889,38.7168843,Sussex,Routine,06/23/2011,"2-101.11 /No, 4-101.11 /No"
"Apple Dumplings, Etc.",4 North 1st Street,Rehoboth Beach,19971,-75.07889,38.7168843,Sussex,Followup,06/30/2011,None
Apple Tree (N982679),12-14 E Lea Blvd.,Wilmington,19802,-75.520297,39.76064,New Castle County,Routine,09/01/2015,4-703.11 /Yes
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,01/22/2007,"2-201.11 , 4-601.11 , 4-602.11 , 5-205.15"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,02/01/2007,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,08/09/2007,"4-601.11 /Yes, 3-501.16 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,08/17/2007,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,08/24/2007,"2-401.11 /No, 4-601.11 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,08/31/2007,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,12/05/2007,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,07/21/2008,"3-501.16 /No, 4-601.11 /No, 5-205.15 /No, 6-501.111 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,07/28/2008,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,01/29/2009,"2-401.11 /No, 3-304.11 /No, 4-601.11 /No, 5-205.15 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,02/05/2009,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Complaint,03/10/2009,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,10/02/2009,"2-401.11 /Yes, 3-301.11 /Yes, 3-302.11 /Yes, 4-602.11 /Yes"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,08/26/2010,"2-401.11 /Yes, 3-301.11 /Yes, 3-302.11 /No, 3-501.16 /No, 4-601.11 /No, 5-205.15 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,09/02/2010,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Other,10/13/2010,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,10/31/2011,"4-501.114 /No, 4-601.11 /No, 5-205.15 /No, 3-501.16 /No, 3-101.11 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,05/14/2012,"5-403.11 /No, 4-501.114 /No, 5-205.14 /No"
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,05/23/2012,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,12/05/2012,4-501.114 /No
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,12/13/2012,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,06/18/2013,4-601.11 /Yes
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,12/09/2013,4-603.11 /Yes
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,06/04/2014,4-601.11 /No
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Followup,06/12/2014,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,07/25/2014,None
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,12/01/2014,4-703.11 /Yes
Applebee's Neighborhood Grill and Bar (K025020),909 North Dupont Highway,Dover,19901,-75.53200489999999,39.1837931,Kent,Routine,06/02/2015,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Routine,02/07/2007,"2-401.11 , 4-601.11"
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Followup,02/23/2007,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Routine,04/08/2008,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Followup,03/09/2009,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Routine,02/24/2010,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Followup,10/05/2011,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Routine,11/01/2012,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Routine,11/25/2013,None
Applebee's Neighborhood Grill and Bar (K046094),4110 South Dupont Highway,Camden,19934,-75.5436383,39.1016501,Kent,Routine,11/18/2014,None
Applebee's Neighborhood Grill and Bar (K066785),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,05/29/2007,None
Applebee's Neighborhood Grill and Bar (K066785),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Followup,09/21/2007,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Other,08/01/2008,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,12/17/2008,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,09/04/2009,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,12/22/2009,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,07/30/2010,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,12/10/2010,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,12/11/2012,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,11/04/2013,None
Applebee's Neighborhood Grill and Bar (K087972),698B North Dupont Highway,Milford,19963,-75.4279748,38.9126129,Kent,Routine,11/18/2014,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,04/11/2007,4-703.11
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,04/08/2008,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,03/10/2009,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,08/31/2009,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,03/03/2010,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,09/13/2010,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,04/16/2012,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,10/17/2012,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,04/17/2013,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,10/14/2014,None
Applebee's Neighborhood Grill And Bar (N024938),105 Wilton Boulevard,New Castle,19720,-75.6224759,39.6515408,New Castle County,Routine,04/08/2015,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,05/23/2007,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,08/28/2008,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,06/10/2009,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,12/18/2009,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,06/10/2010,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,12/14/2010,3-501.16 /No
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,06/14/2011,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,12/21/2011,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,06/29/2012,3-203.12 /Yes
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,12/12/2012,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,06/10/2013,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,11/13/2013,4-602.11 /Yes
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,05/12/2014,4-602.11 /Yes
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,11/14/2014,"4-502.11 /No, 5-101.11 /No"
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Followup,11/18/2014,None
Applebee's Neighborhood Grill and Bar (N025018),630 Suburban Drive,Newark,19711,-75.7776706,39.6676617,New Castle County,Routine,05/18/2015,"7-203.11 /Yes, 5-101.11 /Yes"
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,06/19/2007,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,06/26/2008,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,12/05/2008,3-501.16 /Yes
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,06/24/2009,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,06/24/2010,"3-304.11 /No, 3-501.16 /No, 3-501.17 /No, 4-501.111 /No"
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,06/20/2011,4-101.11 /Yes
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Complaint,02/06/2012,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,04/30/2012,"5-403.11 /Yes, 3-501.14 /Yes"
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,10/08/2012,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,04/16/2013,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Complaint,04/08/2014,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,10/13/2014,None
Applebee's Neighborhood Grill and Bar (N025058),900 Churchman's Road,Newark,19713,-75.6557396,39.6894577,New Castle County,Routine,04/07/2015,"4-501.17 /Yes, 6-501.111 /Yes, 3-501.19 /Yes"
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,06/19/2007,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,06/11/2008,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,03/12/2009,5-205.15 /No
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Followup,03/23/2009,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,09/21/2009,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,03/11/2010,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,09/27/2010,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,08/23/2011,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,02/02/2012,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,08/21/2012,3-501.14 /No
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Followup,08/29/2012,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,08/28/2013,3-501.16 /Yes
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,02/25/2014,6-301.11 /Yes
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,08/18/2014,None
Applebee's Neighborhood Grill and Bar (N035498),2470 Pulaski Highway,Glasgow,19702,-75.7477205,39.6039594,New Castle County,Routine,02/16/2015,"3-501.19 /Yes, 6-501.115 /Yes"
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,11/05/2007,"3-501.16 /Yes, 4-703.11 /No, 5-205.15 /No"
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Followup,11/15/2007,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,11/03/2008,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,07/27/2009,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Followup,12/14/2009,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,04/01/2010,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,09/27/2010,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,09/08/2011,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,01/26/2012,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,07/16/2012,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,02/13/2013,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,08/09/2013,"3-501.16 /Yes, 3-301.11 /Yes, 5-205.11 /Yes"
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,03/14/2014,"3-404.11 /Yes, 3-301.11 /Yes, 4-501.116 /No"
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Followup,03/24/2014,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,09/25/2014,None
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Routine,03/30/2015,5-304.11 /No
Applebee's Neighborhood Grill and Bar (N046153),1600 Rocky Run Parkway,Wilmington,19803,-75.546216,39.825128,New Castle County,Followup,04/06/2015,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,01/25/2007,4-703.11
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Followup,03/20/2007,4-703.11
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,01/05/2009,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,07/22/2009,4-702.11 /Yes
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,01/27/2010,4-501.111 /Yes
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,08/09/2010,4-703.11 /Yes
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,02/04/2011,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,09/02/2011,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,01/29/2013,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,07/01/2013,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,01/10/2014,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,08/26/2014,2-201.11 /Yes
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Followup,09/02/2014,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,02/26/2015,None
Applebee's Neighborhood Grill and Bar (N046206),320 Dove Run Centre Boulevard,Middletown,19709,-75.68796809999999,39.4544507,New Castle County,Routine,09/01/2015,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,03/26/2008,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,03/09/2009,"2-301.14 /Yes, 4-601.11 /Yes"
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Routine,08/20/2009,None
Applebee's Neighborhood Grill and Bar (N087741),4301 Kirkwood Highway,Wilmington,19808,-75.65007159999999,39.728587,New Castle County,Complaint,01/07/2010,None
